ymonth,Precip,TMean,year,month
1784 Aug,1.79354838709677,13.2483870967742,1784,8
1784 Sep,1.21,13.93,1784,9
1784 Oct,1.07741935483871,1.85806451612903,1784,10
1784 Nov,0.54,0.8,1784,11
1784 Dec,1.03548387096774,-5.13225806451613,1784,12
1785 Jan,0.345161290322581,0.0774193548387097,1785,1
1785 Feb,0.914285714285714,-7.04642857142857,1785,2
1785 Mar,1.08387096774194,-6.5,1785,3
1785 Apr,0.816666666666667,0.77,1785,4
1785 May,2.2,8.62258064516129,1785,5
1785 Jun,4.09333333333333,11.23,1785,6
1785 Jul,4.11290322580645,12.5967741935484,1785,7
1785 Aug,1.84193548387097,12.6709677419355,1785,8
1785 Sep,1.20666666666667,13.6,1785,9
1785 Oct,1.1,5.54838709677419,1785,10
1785 Nov,0.616666666666667,1.76333333333333,1785,11
1785 Dec,1.01290322580645,-2.4,1785,12
1786 Jan,0.564516129032258,-0.658064516129032,1786,1
1786 Feb,0.825,-3.6,1786,2
1786 Mar,1.16129032258065,-1.08387096774194,1786,3
1786 Apr,0.596666666666667,6.47333333333333,1786,4
1786 May,1.98709677419355,8.56129032258064,1786,5
1786 Jun,5.24666666666667,13.29,1786,6
1786 Jul,6.27741935483871,11.2161290322581,1786,7
1786 Aug,7.57096774193548,11.7129032258065,1786,8
1786 Sep,2.21333333333333,8.85666666666667,1786,9
1786 Oct,0.309677419354839,2.8741935483871,1786,10
1786 Nov,0.886666666666667,-1.08666666666667,1786,11
1786 Dec,1.18387096774194,-1.62258064516129,1786,12
1788 Jan,NA,-2.46451612903226,1788,1
1788 Feb,NA,1.44137931034483,1788,2
1788 Mar,NA,1.56774193548387,1788,3
1788 Apr,NA,4.99333333333333,1788,4
1788 May,NA,11.0935483870968,1788,5
1788 Jun,NA,14.1066666666667,1788,6
1788 Jul,NA,16.9677419354839,1788,7
1788 Aug,NA,13.2322580645161,1788,8
1788 Sep,NA,12.65,1788,9
1788 Oct,NA,4.97741935483871,1788,10
1788 Nov,NA,-0.826666666666667,1788,11
1788 Dec,NA,-11.0774193548387,1788,12
1789 Jan,0.841935483870968,-1.6258064516129,1789,1
1789 Feb,1.06785714285714,-1.13214285714286,1789,2
1789 Mar,0.890322580645161,-4.0258064516129,1789,3
1789 Apr,0.386666666666667,6.79,1789,4
1789 May,3.87096774193548,12.5161290322581,1789,5
1789 Jun,3.26333333333333,10.4566666666667,1789,6
1789 Jul,4.09354838709677,14.0838709677419,1789,7
1789 Aug,1.92903225806452,13.7774193548387,1789,8
1789 Sep,3.04333333333333,10.3833333333333,1789,9
1789 Oct,1.99032258064516,5.90322580645161,1789,10
1789 Nov,0.463333333333333,-0.236666666666667,1789,11
1789 Dec,0.248387096774194,0.629032258064516,1789,12
1790 Jan,0.72258064516129,-1.23548387096774,1790,1
1790 Feb,0.303571428571429,0.275,1790,2
1790 Mar,0.445161290322581,1.03225806451613,1790,3
1790 Apr,0.65,3.19,1790,4
1790 May,4.02903225806452,11.4032258064516,1790,5
1790 Jun,2.60333333333333,13.8566666666667,1790,6
1790 Jul,2.75483870967742,12.9387096774194,1790,7
1790 Aug,1.69032258064516,15.0741935483871,1790,8
1790 Sep,2.55666666666667,10.3033333333333,1790,9
1790 Oct,1.49032258064516,7.9258064516129,1790,10
1790 Nov,0.596666666666667,2.24333333333333,1790,11
1790 Dec,0.645161290322581,-1.66774193548387,1790,12
1791 Jan,0.887096774193548,0.329032258064516,1791,1
1791 Feb,0.907142857142857,-2.375,1791,2
1791 Mar,0.541935483870968,1.35483870967742,1791,3
1791 Apr,1.49666666666667,8.34666666666667,1791,4
1791 May,1.69354838709677,9.14516129032258,1791,5
1791 Jun,2.97666666666667,12.4033333333333,1791,6
1791 Jul,3.5741935483871,14.2516129032258,1791,7
1791 Aug,4.1258064516129,15.7870967741935,1791,8
1791 Sep,1.26666666666667,10.4,1791,9
1791 Oct,1.56774193548387,6.60967741935484,1791,10
1791 Nov,0.396666666666667,0.753333333333333,1791,11
1791 Dec,NA,NA,1791,12
1792 Jan,0.551612903225806,-1.4741935483871,1792,1
1792 Feb,0.848275862068966,-2.69655172413793,1792,2
1792 Mar,0.661290322580645,3.06774193548387,1792,3
1792 Apr,1.45333333333333,7.23666666666667,1792,4
1792 May,2.0741935483871,8.51612903225806,1792,5
1792 Jun,4.52,13.18,1792,6
1792 Jul,3.5,14.7903225806452,1792,7
1792 Aug,1.97096774193548,15.1935483870968,1792,8
1792 Sep,3.21333333333333,9.17333333333333,1792,9
1792 Oct,1.30322580645161,7.53870967741936,1792,10
1792 Nov,0.76,1.51666666666667,1792,11
1792 Dec,0.909677419354839,-2.16774193548387,1792,12
1794 Jan,0.370967741935484,-2.24516129032258,1794,1
1794 Feb,0.303571428571429,2.36428571428571,1794,2
1794 Mar,0.661290322580645,5.25806451612903,1794,3
1794 Apr,1.05333333333333,9.49666666666667,1794,4
1794 May,2.28387096774194,10.2258064516129,1794,5
1794 Jun,4.35,13.5533333333333,1794,6
1794 Jul,3.44838709677419,17.8064516129032,1794,7
1794 Aug,4.13225806451613,13.3806451612903,1794,8
1794 Sep,3.81,8.95333333333333,1794,9
1794 Oct,1.40967741935484,5.85483870967742,1794,10
1794 Nov,2.80666666666667,2.93,1794,11
1794 Dec,0.22258064516129,-3.12258064516129,1794,12
1795 Jan,0.574193548387097,-7.70645161290323,1795,1
1795 Feb,0.6,-1.01785714285714,1795,2
1795 Mar,0.496774193548387,0.967741935483871,1795,3
1795 Apr,0.466666666666667,8.39666666666667,1795,4
1795 May,1.46129032258065,10.3741935483871,1795,5
1795 Jun,3.05333333333333,13.6666666666667,1795,6
1795 Jul,5.74838709677419,11.6258064516129,1795,7
1795 Aug,1.59677419354839,15.1677419354839,1795,8
1795 Sep,0.806666666666667,13.21,1795,9
1795 Oct,1.09032258064516,11.6548387096774,1795,10
1795 Nov,0.713333333333333,-0.606666666666667,1795,11
1795 Dec,0.670967741935484,2.34193548387097,1795,12
1796 Jan,0.067741935483871,5.49354838709677,1796,1
1796 Feb,0.431034482758621,-1.94137931034483,1796,2
1796 Mar,0.683870967741935,-1.84838709677419,1796,3
1796 Apr,0.11,3.82,1796,4
1796 May,1.57741935483871,10.0193548387097,1796,5
1796 Jun,2.41333333333333,12.59,1796,6
1796 Jul,3.03548387096774,14.8483870967742,1796,7
1796 Aug,3.20967741935484,13.8774193548387,1796,8
1796 Sep,1.87666666666667,13.64,1796,9
1796 Oct,2.82258064516129,5.22903225806452,1796,10
1796 Nov,0.320689655172414,0.14,1796,11
1796 Dec,0.564285714285714,-3.08064516129032,1796,12
1797 Jan,0.174193548387097,-2.02258064516129,1797,1
1797 Feb,0.182142857142857,0.510714285714286,1797,2
1797 Mar,0.664516129032258,-0.796774193548387,1797,3
1797 Apr,1.90666666666667,7.11666666666667,1797,4
1797 May,2.00322580645161,12.7096774193548,1797,5
1797 Jun,3.47666666666667,10.7933333333333,1797,6
1797 Jul,2.89677419354839,16.558064516129,1797,7
1797 Aug,2.37096774193548,15.841935483871,1797,8
1797 Sep,2.36333333333333,11.9,1797,9
1797 Oct,1.71612903225806,6.52903225806452,1797,10
1797 Nov,0.973333333333333,4.20333333333333,1797,11
1797 Dec,0.351612903225806,0.519354838709677,1797,12
1798 Jan,0.429032258064516,-2.96451612903226,1798,1
1798 Feb,0.346428571428571,-1.43214285714286,1798,2
1798 Mar,0.638709677419355,0.62258064516129,1798,3
1798 Apr,0.57,6.02666666666667,1798,4
1798 May,3.12258064516129,10.6225806451613,1798,5
1798 Jun,3.44333333333333,13.2766666666667,1798,6
1798 Jul,3.67741935483871,14.1096774193548,1798,7
